customer_id,age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
NP-01224,61,Male,Gandaki,Urban,Prepaid,1473,373.9,46,4.83,5.06,3,488.0,3,-83,0.033,22.85,0,0.0,0,0,1,0,0.132,0.091,4,0
NP-01225,22,Male,Gandaki,Urban,Prepaid,588,142.8,42,23.0,40.48,12,60.0,2,-58,0.0218,17.75,0,0.0,1,1,0,0,0.369,0.206,1,0
NP-01226,23,Female,Bagmati,Urban,Postpaid,1708,405.8,40,8.92,44.56,5,1488.0,1,-112,0.0737,13.2,0,0.0,1,0,0,0,-0.009,0.431,0,0
NP-01227,43,Female,Gandaki,Urban,Prepaid,1078,36.6,49,6.38,7.18,28,212.0,2,-69,0.0282,18.61,0,0.0,1,0,1,0,0.502,0.125,16,0
NP-01228,71,Female,Koshi,Urban,Prepaid,1792,276.0,56,8.04,39.68,17,114.0,3,-60,0.0121,13.5,0,0.0,1,0,0,0,0.528,0.405,9,1
NP-01229,21,Female,Sudurpashchim,Urban,Prepaid,1078,338.8,54,20.08,32.13,7,214.0,3,-62,0.0231,16.77,0,0.0,1,0,1,0,0.361,-0.001,0,0
NP-01230,36,Male,Lumbini,Semi-Urban,Prepaid,1491,578.9,43,8.03,26.17,44,85.0,4,-64,0.0143,23.68,0,0.0,1,0,0,1,0.178,0.183,8,0
NP-01231,37,Female,Madhesh,Urban,Prepaid,884,151.1,58,6.29,52.73,5,113.0,4,-99,0.0634,7.26,3,8.9,0,1,1,0,0.877,0.649,11,1
NP-01232,50,Female,Bagmati,Urban,Prepaid,1228,196.1,34,2.54,11.57,7,85.0,3,-52,0.0082,13.97,0,0.0,0,0,0,0,0.037,0.321,4,0
NP-01233,37,Male,Koshi,Rural,Prepaid,760,140.6,39,10.35,29.32,12,514.0,4,-60,0.0338,14.61,0,0.0,1,0,0,0,0.469,0.25,1,0
NP-01234,66,Male,Koshi,Semi-Urban,Prepaid,1053,61.1,34,7.19,9.46,8,99.0,4,-97,0.0418,2.88,2,20.3,0,1,1,0,0.701,0.037,5,0
NP-01235,29,Male,Madhesh,Urban,Prepaid,1162,489.6,41,3.47,35.88,5,96.0,1,-72,0.0192,5.58,0,0.0,0,0,0,0,-0.11,-0.025,1,0
NP-01236,64,Female,Gandaki,Semi-Urban,Prepaid,1778,475.3,48,12.77,9.05,6,195.0,2,-115,0.0586,2.3,0,0.0,1,1,0,0,0.479,0.071,2,0
NP-01237,18,Female,Lumbini,Urban,Prepaid,1318,237.3,42,3.77,15.32,23,493.0,4,-59,0.0162,20.32,0,0.0,1,1,0,0,0.351,0.132,1,0
NP-01238,43,Female,Bagmati,Urban,Prepaid,951,161.4,30,5.39,11.67,2,47.0,3,-93,0.039,25.06,0,0.0,1,0,1,0,-0.375,0.168,0,0
NP-01239,31,Male,Bagmati,Urban,Prepaid,973,83.5,66,13.13,31.28,4,501.0,1,-76,0.0349,7.67,0,0.0,0,0,1,0,-0.435,-0.132,2,0
NP-01240,55,Male,Bagmati,Rural,Prepaid,62,116.0,44,13.07,48.77,2,202.0,5,-51,0.0019,16.13,0,0.0,1,0,0,0,-0.143,0.373,4,0
NP-01241,54,Male,Koshi,Semi-Urban,Prepaid,203,286.9,45,9.61,23.68,8,107.0,7,-78,0.0435,13.55,2,15.2,0,0,0,0,0.244,-0.087,3,0
NP-01242,28,Male,Koshi,Semi-Urban,Prepaid,318,427.9,51,7.27,5.09,2,1497.0,2,-96,0.0374,2.24,0,0.0,0,0,0,0,0.4,0.352,2,1
NP-01243,53,Female,Lumbini,Rural,Prepaid,1597,169.1,47,6.16,37.19,2,36.0,2,-65,0.0151,16.49,0,0.0,0,1,1,0,0.236,-0.013,1,1
NP-01244,30,Female,Sudurpashchim,Rural,Prepaid,1734,120.4,56,4.48,44.61,21,211.0,4,-93,0.0898,18.45,0,0.0,0,0,0,0,0.417,0.228,2,1
NP-01245,60,Male,Bagmati,Semi-Urban,Prepaid,1143,186.6,35,7.18,26.2,14,188.0,4,-70,0.0327,7.53,1,12.6,1,0,0,0,0.326,0.038,1,0
NP-01246,20,Female,Gandaki,Semi-Urban,Prepaid,383,79.9,43,21.07,12.31,2,994.0,4,-111,0.0633,5.19,0,0.0,0,0,1,0,0.065,0.557,0,1
NP-01247,50,Male,Karnali,Urban,Prepaid,1539,215.0,36,3.72,7.62,5,502.0,5,-80,0.0855,17.65,0,0.0,1,1,0,0,0.354,0.242,2,1
NP-01248,23,Female,Koshi,Urban,Postpaid,474,247.2,49,1.14,49.87,29,198.0,1,-72,0.0272,7.2,0,0.0,1,0,0,0,0.191,-0.114,0,0
NP-01249,67,Male,Lumbini,Semi-Urban,Prepaid,261,131.1,38,4.97,22.62,24,112.0,3,-65,0.0235,13.43,0,0.0,1,0,0,1,0.32,-0.012,0,0
NP-01250,73,Male,Gandaki,Semi-Urban,Prepaid,278,226.4,38,30.59,5.3,12,200.0,3,-84,0.0633,17.88,0,0.0,1,1,0,0,0.237,-0.024,2,0
NP-01251,27,Male,Bagmati,Rural,Prepaid,1244,304.4,46,6.55,16.53,4,103.0,1,-94,0.0431,2.66,0,0.0,1,0,0,0,0.5,0.366,1,0
NP-01252,22,Male,Madhesh,Urban,Prepaid,1545,278.5,41,9.13,36.87,5,106.0,3,-65,0.0599,16.16,0,0.0,0,1,1,0,0.448,0.127,2,0
NP-01253,40,Male,Gandaki,Semi-Urban,Prepaid,544,274.0,55,9.61,24.05,12,107.0,4,-80,0.049,8.02,0,0.0,0,0,0,0,0.073,0.193,5,0
NP-01254,27,Female,Lumbini,Semi-Urban,Prepaid,1402,232.4,48,5.22,15.82,9,1012.0,1,-106,0.0451,11.84,0,0.0,1,1,0,0,0.198,0.348,1,0
NP-01255,61,Female,Koshi,Urban,Postpaid,764,138.9,38,26.58,28.45,9,86.0,1,-112,0.0489,16.44,0,0.0,0,0,0,0,-0.033,-0.182,5,0
NP-01256,19,Female,Bagmati,Semi-Urban,Prepaid,1378,242.8,54,7.46,9.3,6,93.0,1,-60,0.0195,6.25,0,0.0,0,1,0,0,0.758,0.639,14,1
NP-01257,30,Male,Koshi,Semi-Urban,Prepaid,421,251.1,58,21.32,11.38,1,36.0,4,-115,0.0567,2.03,0,0.0,1,0,1,0,0.187,-0.07,2,0
NP-01258,57,Female,Karnali,Semi-Urban,Postpaid,467,190.7,49,9.4,17.52,1,104.0,2,-86,0.0309,6.61,0,0.0,1,0,0,0,0.123,0.386,2,0
NP-01259,19,Male,Bagmati,Semi-Urban,Prepaid,828,70.2,55,9.71,10.65,21,55.0,3,-67,0.0322,19.14,0,0.0,0,0,0,0,0.062,0.099,4,0
NP-01260,37,Male,Lumbini,Urban,Prepaid,592,144.8,42,3.95,9.98,25,92.0,8,-85,0.0407,9.84,0,0.0,0,1,0,0,0.005,0.482,3,0
NP-01261,18,Female,Madhesh,Semi-Urban,Prepaid,979,52.3,39,20.43,21.02,26,63.0,6,-67,0.0131,34.24,0,0.0,1,0,0,0,0.466,0.149,4,0
NP-01262,54,Female,Koshi,Semi-Urban,Prepaid,1188,175.5,56,7.79,82.06,7,512.0,2,-56,0.0068,6.75,0,0.0,1,0,0,0,0.194,0.069,4,1
NP-01263,26,Male,Koshi,Semi-Urban,Prepaid,1231,408.7,45,10.08,55.02,32,113.0,4,-103,0.077,4.14,0,0.0,0,0,0,0,0.226,0.294,6,0
NP-01264,34,Male,Madhesh,Semi-Urban,Postpaid,161,524.9,52,35.14,57.05,21,504.0,1,-61,0.0292,44.25,0,0.0,0,1,0,0,-0.22,-0.165,1,0
NP-01265,26,Other,Madhesh,Urban,Prepaid,420,426.6,43,11.24,32.64,5,101.0,6,-83,0.0435,9.75,0,0.0,1,0,0,0,0.322,-0.057,2,0
NP-01266,28,Male,Bagmati,Urban,Prepaid,197,237.0,39,10.41,27.8,3,496.0,2,-103,0.0493,24.22,5,16.6,1,0,0,0,0.156,0.293,2,0
NP-01267,32,Male,Koshi,Urban,Prepaid,1144,239.0,43,19.79,42.95,15,91.0,5,-88,0.0373,15.53,2,7.3,1,0,1,0,0.323,0.39,2,0
NP-01268,41,Male,Bagmati,Urban,Prepaid,250,270.4,52,15.37,38.67,15,193.0,1,-68,0.0269,14.69,4,3.3,1,0,0,0,0.241,0.395,2,1
NP-01269,55,Male,Bagmati,Semi-Urban,Prepaid,652,115.3,35,6.24,24.32,26,213.0,4,-114,0.0961,7.38,0,0.0,1,1,0,0,0.621,0.423,7,0
NP-01270,72,Male,Bagmati,Rural,Prepaid,972,141.4,50,5.69,43.1,0,211.0,5,-103,0.0852,2.42,0,0.0,1,1,0,0,0.451,0.104,7,0
NP-01271,52,Male,Lumbini,Urban,Prepaid,193,301.8,42,12.89,41.85,5,47.0,5,-74,0.0233,25.9,0,0.0,0,0,0,0,0.457,0.274,3,0
NP-01272,47,Female,Gandaki,Urban,Prepaid,446,209.1,49,5.81,39.66,0,112.0,5,-98,0.0487,9.7,2,32.3,1,0,0,0,0.013,-0.091,1,1
NP-01273,48,Male,Sudurpashchim,Urban,Postpaid,1439,210.3,49,9.36,25.45,2,513.0,2,-102,0.0494,2.17,0,0.0,1,0,0,0,0.48,0.58,2,0
NP-01274,66,Female,Koshi,Urban,Prepaid,539,48.2,61,3.31,22.41,6,1011.0,2,-75,0.0417,12.29,0,0.0,0,0,0,1,0.396,0.32,1,0
NP-01275,22,Other,Bagmati,Semi-Urban,Postpaid,757,511.7,35,34.74,47.1,1,200.0,1,-103,0.0457,6.1,0,0.0,0,0,0,0,0.327,0.349,1,1
NP-01276,61,Female,Bagmati,Rural,Prepaid,1578,75.5,40,5.45,48.04,20,1005.0,5,-52,0.0063,31.8,3,36.9,0,1,0,0,0.173,0.245,1,0
NP-01277,67,Male,Bagmati,Rural,Prepaid,337,445.4,54,14.55,7.09,2,111.0,5,-73,0.0337,8.2,0,0.0,1,1,1,0,0.285,0.119,2,1
NP-01278,31,Male,Gandaki,Urban,Prepaid,1299,126.4,43,14.95,62.94,6,99.0,3,-73,0.0247,15.91,0,0.0,1,0,0,0,-0.011,0.436,4,0
NP-01279,70,Female,Bagmati,Rural,Postpaid,1650,450.3,47,36.38,29.16,19,86.0,1,-113,0.0657,3.51,0,0.0,0,1,0,0,0.409,0.245,0,0
NP-01280,73,Female,Bagmati,Urban,Postpaid,1738,362.1,39,11.65,17.47,1,199.0,2,-93,0.0522,2.46,0,0.0,1,0,0,0,0.324,0.449,4,0
NP-01281,28,Male,Bagmati,Semi-Urban,Postpaid,413,208.6,30,6.58,52.21,11,96.0,2,-59,0.0085,6.24,0,0.0,1,1,0,0,0.464,0.184,2,0
NP-01282,26,Female,Sudurpashchim,Semi-Urban,Postpaid,351,206.4,57,8.75,6.16,33,196.0,1,-58,0.0102,13.91,0,0.0,0,1,0,0,0.16,0.669,9,0
NP-01283,51,Male,Sudurpashchim,Semi-Urban,Prepaid,1338,290.1,41,4.51,35.44,7,195.0,4,-60,0.0122,11.72,1,11.1,1,1,0,0,-0.086,0.168,1,0
NP-01284,29,Male,Madhesh,Urban,Prepaid,133,264.6,51,26.0,4.61,3,193.0,1,-51,0.0244,20.37,0,0.0,1,0,0,0,0.086,0.04,1,0
NP-01285,52,Male,Koshi,Urban,Prepaid,1596,430.7,52,7.0,11.19,34,487.0,4,-63,0.0176,10.68,0,0.0,0,0,1,0,0.661,0.101,10,0
NP-01286,52,Male,Lumbini,Semi-Urban,Prepaid,427,425.0,46,36.84,16.94,0,86.0,2,-106,0.0462,3.4,0,0.0,1,0,0,0,0.247,0.374,1,1
NP-01287,18,Male,Sudurpashchim,Urban,Postpaid,594,391.1,43,5.34,49.8,4,104.0,2,-74,0.021,10.26,0,0.0,1,0,0,0,0.233,0.151,2,0
NP-01288,57,Female,Madhesh,Urban,Prepaid,1422,277.0,40,70.79,30.34,20,38.0,2,-100,0.0521,2.67,0,0.0,1,1,0,0,0.445,-0.01,4,0
NP-01289,39,Female,Madhesh,Semi-Urban,Prepaid,1518,63.6,34,5.23,28.11,2,1513.0,3,-112,0.0594,5.17,1,23.3,1,0,1,0,0.012,0.03,4,0
NP-01290,46,Male,Sudurpashchim,Semi-Urban,Prepaid,319,309.6,53,5.01,17.55,1,200.0,6,-67,0.0165,3.41,0,0.0,1,1,0,0,0.29,0.125,2,0
NP-01291,25,Male,Lumbini,Semi-Urban,Prepaid,1721,78.1,53,5.41,31.91,7,99.0,6,-59,0.0236,18.17,0,0.0,1,1,0,0,-0.023,-0.075,2,0
NP-01292,28,Male,Madhesh,Urban,Prepaid,210,132.0,48,5.29,25.33,4,99.0,1,-77,0.0582,14.75,4,20.4,1,0,0,0,0.504,0.507,13,1
NP-01293,58,Male,Bagmati,Rural,Prepaid,347,144.7,43,12.15,41.38,19,45.0,2,-85,0.0279,21.4,0,0.0,1,1,0,0,-0.122,-0.061,2,0
NP-01294,54,Female,Sudurpashchim,Urban,Prepaid,1058,262.1,43,4.67,56.54,4,194.0,4,-81,0.0296,8.06,0,0.0,1,0,0,0,0.248,0.068,3,0
NP-01295,31,Female,Lumbini,Rural,Prepaid,637,281.9,41,3.6,42.91,13,989.0,5,-67,0.0541,19.7,0,0.0,1,0,0,0,0.763,0.303,6,0
NP-01296,47,Female,Lumbini,Urban,Prepaid,672,160.2,52,4.37,34.8,9,201.0,5,-58,0.0333,5.46,0,0.0,0,0,1,0,0.265,0.269,1,0
NP-01297,52,Female,Lumbini,Semi-Urban,Prepaid,718,33.9,36,45.62,15.52,10,213.0,2,-88,0.0544,11.58,4,34.7,1,1,0,1,0.494,0.254,2,1
NP-01298,38,Female,Koshi,Rural,Postpaid,1471,276.5,35,3.66,10.5,8,999.0,2,-98,0.04,5.13,0,0.0,0,0,0,0,0.421,0.666,4,0
NP-01299,54,Male,Lumbini,Urban,Prepaid,897,166.1,33,10.49,17.61,1,194.0,4,-93,0.0786,6.29,0,0.0,0,1,0,0,0.713,0.323,19,1
NP-01300,22,Male,Madhesh,Urban,Prepaid,1464,106.9,43,4.33,30.66,0,199.0,2,-61,0.0103,38.31,0,0.0,0,0,0,0,0.338,0.536,0,0
NP-01301,36,Male,Sudurpashchim,Urban,Prepaid,1267,344.8,40,13.04,8.75,9,995.0,2,-84,0.0278,6.41,0,0.0,0,1,1,0,0.273,0.314,6,0
NP-01302,31,Female,Madhesh,Urban,Prepaid,538,430.0,26,10.25,24.21,12,201.0,7,-114,0.052,6.79,0,0.0,0,0,0,0,0.417,0.202,3,0
NP-01303,43,Male,Lumbini,Semi-Urban,Prepaid,231,442.9,46,34.14,27.1,15,214.0,2,-53,0.0316,15.99,0,0.0,0,0,0,0,0.321,0.311,4,0
NP-01304,21,Male,Madhesh,Urban,Prepaid,1004,104.6,43,6.34,12.37,15,196.0,4,-82,0.0295,18.44,0,0.0,1,1,0,0,0.137,0.196,3,0
NP-01305,42,Female,Bagmati,Rural,Prepaid,1629,383.6,48,12.69,61.94,16,513.0,4,-111,0.0563,2.91,0,0.0,0,0,0,1,0.192,0.294,2,1
NP-01306,62,Female,Koshi,Semi-Urban,Prepaid,389,297.0,51,20.82,26.78,0,44.0,4,-106,0.0465,2.67,0,0.0,1,1,0,0,0.301,0.056,0,0
NP-01307,59,Female,Gandaki,Urban,Postpaid,50,411.1,47,6.72,8.68,3,100.0,1,-73,0.0294,5.91,0,0.0,1,1,0,0,0.404,0.143,1,0
NP-01308,42,Male,Lumbini,Rural,Prepaid,790,106.9,34,10.69,11.03,15,57.0,2,-62,0.0148,5.73,0,0.0,1,0,0,0,0.001,-0.014,1,0
NP-01309,35,Male,Lumbini,Urban,Prepaid,42,59.5,47,2.71,23.61,1,495.0,6,-65,0.0131,10.85,1,11.2,1,1,0,0,0.115,0.364,1,0
NP-01310,57,Male,Bagmati,Urban,Postpaid,1410,233.4,34,12.89,7.21,2,989.0,2,-78,0.0435,10.34,0,0.0,1,0,0,0,0.594,0.603,11,1
NP-01311,25,Male,Koshi,Urban,Prepaid,100,797.4,52,10.44,38.44,12,98.0,4,-100,0.0437,11.05,0,0.0,0,1,0,0,0.522,0.181,15,1
NP-01312,56,Male,Sudurpashchim,Semi-Urban,Prepaid,202,131.1,32,4.91,15.19,19,94.0,3,-104,0.0469,9.75,0,0.0,1,0,0,0,0.535,0.041,15,1
NP-01313,57,Male,Lumbini,Urban,Prepaid,319,41.5,41,3.36,37.62,2,56.0,5,-57,0.0153,6.0,0,0.0,0,0,0,0,0.085,-0.083,1,0
NP-01314,31,Female,Lumbini,Semi-Urban,Prepaid,780,508.1,47,7.24,75.61,9,57.0,3,-51,0.0068,22.11,0,0.0,1,1,0,0,0.031,0.34,2,0
NP-01315,49,Male,Lumbini,Urban,Postpaid,1460,316.7,46,3.48,11.49,2,201.0,1,-71,0.0458,8.13,0,0.0,0,1,0,0,0.357,0.106,1,0
NP-01316,68,Female,Lumbini,Rural,Prepaid,94,224.6,41,9.77,37.33,2,105.0,2,-65,0.0296,19.78,0,0.0,0,1,1,0,0.048,0.122,1,0
NP-01317,55,Female,Bagmati,Semi-Urban,Prepaid,200,197.4,46,14.82,35.14,7,997.0,6,-77,0.0414,2.61,1,13.0,1,0,0,0,0.155,0.253,1,0
NP-01318,50,Male,Lumbini,Urban,Postpaid,1043,97.6,41,2.22,10.35,13,508.0,2,-99,0.0438,6.74,0,0.0,1,0,0,0,0.359,0.403,2,0
NP-01319,40,Female,Gandaki,Semi-Urban,Prepaid,572,416.5,40,4.61,27.32,10,103.0,2,-77,0.0229,13.31,0,0.0,1,0,1,0,0.254,-0.165,1,0
NP-01320,32,Male,Lumbini,Semi-Urban,Prepaid,1535,145.6,35,32.65,51.05,1,102.0,3,-55,0.0486,11.85,0,0.0,0,0,0,0,-0.229,-0.003,3,0
NP-01321,50,Male,Lumbini,Urban,Prepaid,523,84.2,39,14.71,12.97,4,102.0,3,-87,0.0452,10.41,0,0.0,0,1,0,0,0.266,0.242,2,0
NP-01322,42,Female,Koshi,Urban,Prepaid,1652,246.1,55,2.9,13.89,33,38.0,2,-66,0.0308,25.78,0,0.0,0,0,1,0,0.186,-0.18,7,0
NP-01323,34,Male,Madhesh,Urban,Prepaid,985,325.4,56,6.09,3.74,11,191.0,1,-108,0.0628,5.14,0,0.0,0,0,1,0,0.039,-0.083,1,1
NP-01324,50,Other,Koshi,Rural,Prepaid,1040,386.5,35,2.12,17.23,12,512.0,3,-57,0.0144,25.89,0,0.0,1,0,0,0,0.256,0.372,1,0
NP-01325,64,Male,Koshi,Semi-Urban,Prepaid,231,189.3,36,22.54,30.4,2,102.0,4,-112,0.0586,8.32,0,0.0,1,0,1,0,0.236,-0.05,1,0
NP-01326,72,Female,Gandaki,Urban,Prepaid,1575,403.5,43,8.91,22.78,38,106.0,4,-103,0.0805,4.53,0,0.0,1,0,0,0,0.335,0.466,14,0
NP-01327,19,Male,Karnali,Urban,Prepaid,271,227.0,34,10.02,14.46,2,997.0,6,-92,0.0653,1.92,0,0.0,1,0,0,0,0.015,0.194,1,0
NP-01328,31,Male,Koshi,Semi-Urban,Prepaid,1773,387.3,44,23.44,24.46,3,91.0,3,-51,0.0224,16.49,0,0.0,0,1,0,0,-0.257,0.276,4,0
NP-01329,70,Male,Bagmati,Semi-Urban,Prepaid,1491,235.1,42,7.51,53.63,8,109.0,4,-54,0.0161,33.12,0,0.0,1,0,0,0,-0.16,0.073,2,0
NP-01330,57,Female,Karnali,Semi-Urban,Prepaid,1462,128.0,54,11.24,21.13,8,62.0,1,-87,0.0465,19.48,0,0.0,1,0,1,0,0.173,0.22,1,0
NP-01331,57,Female,Lumbini,Rural,Postpaid,338,431.6,44,21.56,31.48,0,496.0,2,-85,0.0323,12.32,0,0.0,1,1,0,0,0.019,-0.077,3,0
NP-01332,68,Female,Bagmati,Urban,Prepaid,1537,80.7,56,4.69,26.69,16,107.0,3,-53,0.0433,11.28,0,0.0,1,0,0,0,0.586,0.116,9,0
NP-01333,56,Male,Lumbini,Urban,Prepaid,1619,173.8,48,3.33,50.57,1,1501.0,2,-94,0.0366,13.22,0,0.0,1,1,0,0,0.511,0.199,15,0
NP-01334,68,Female,Bagmati,Urban,Prepaid,211,95.9,45,37.9,47.33,0,992.0,1,-64,0.0423,6.25,0,0.0,1,0,0,0,0.041,0.197,2,0
NP-01335,23,Female,Koshi,Rural,Prepaid,518,417.4,38,5.0,4.61,8,487.0,2,-110,0.0523,7.39,0,0.0,1,1,0,0,0.348,0.267,0,0
NP-01336,23,Female,Koshi,Urban,Postpaid,1310,51.3,41,1.36,5.66,0,197.0,1,-59,0.0412,26.96,0,0.0,0,0,0,1,0.007,-0.092,2,0
NP-01337,20,Male,Madhesh,Urban,Prepaid,708,496.7,48,5.07,20.09,2,191.0,0,-109,0.0485,5.72,0,0.0,0,0,0,0,0.541,0.28,11,1
NP-01338,24,Female,Madhesh,Semi-Urban,Prepaid,973,225.6,46,5.25,19.82,5,990.0,3,-106,0.0538,3.43,0,0.0,1,1,1,0,0.035,-0.043,2,0
NP-01339,68,Female,Sudurpashchim,Urban,Postpaid,32,108.8,50,45.41,23.23,11,112.0,2,-66,0.0218,13.09,0,0.0,0,0,0,0,-0.026,-0.057,5,0
NP-01340,25,Male,Lumbini,Urban,Prepaid,121,160.7,41,14.01,23.75,18,87.0,0,-106,0.0582,8.0,0,0.0,1,0,0,0,0.004,-0.295,0,0
NP-01341,59,Female,Bagmati,Semi-Urban,Prepaid,1567,345.4,44,7.61,42.78,4,102.0,0,-57,0.0188,8.32,0,0.0,0,0,0,0,0.0,0.415,3,0
NP-01342,69,Female,Bagmati,Urban,Prepaid,139,199.2,48,5.2,43.85,7,88.0,7,-65,0.0403,10.71,0,0.0,0,0,0,0,0.083,0.211,3,0
NP-01343,32,Male,Madhesh,Urban,Postpaid,497,171.6,47,15.59,38.56,36,500.0,2,-97,0.0374,13.43,0,0.0,1,0,0,0,0.313,0.439,6,0
NP-01344,64,Male,Lumbini,Semi-Urban,Prepaid,1632,318.2,36,20.93,3.95,5,201.0,1,-66,0.0274,24.22,0,0.0,1,0,0,0,0.383,-0.091,4,0
NP-01345,46,Male,Lumbini,Urban,Prepaid,1042,625.6,41,13.43,15.01,14,994.0,6,-59,0.0277,15.98,3,7.7,1,0,0,0,0.391,0.114,3,1
NP-01346,50,Female,Madhesh,Urban,Prepaid,641,113.7,37,18.86,24.12,3,60.0,3,-100,0.0457,4.64,0,0.0,0,0,0,0,0.273,0.013,1,0
NP-01347,69,Female,Koshi,Rural,Prepaid,365,349.2,51,31.19,22.46,11,497.0,2,-105,0.082,1.83,0,0.0,1,1,0,0,0.685,0.249,13,1
NP-01348,47,Male,Gandaki,Urban,Prepaid,365,313.3,52,9.73,18.0,19,107.0,1,-50,0.0025,19.44,0,0.0,1,0,0,0,0.222,0.306,0,0
NP-01349,56,Female,Bagmati,Semi-Urban,Prepaid,663,281.5,64,6.01,3.98,29,187.0,5,-102,0.045,2.91,0,0.0,0,1,0,0,0.3,0.157,1,0
NP-01350,44,Female,Bagmati,Urban,Prepaid,915,197.7,45,6.4,61.36,33,197.0,3,-78,0.0663,12.56,0,0.0,0,1,0,0,0.361,0.138,8,0
NP-01351,53,Male,Gandaki,Semi-Urban,Prepaid,242,103.1,50,24.59,8.62,4,86.0,3,-54,0.0215,10.78,0,0.0,1,0,0,0,0.625,0.443,9,1
NP-01352,46,Female,Bagmati,Urban,Prepaid,30,574.8,52,16.18,4.63,2,205.0,2,-50,0.0118,24.23,0,0.0,1,0,0,0,0.018,0.111,2,0
NP-01353,55,Other,Madhesh,Urban,Prepaid,439,285.8,40,10.17,13.21,20,107.0,2,-83,0.0267,5.41,0,0.0,0,0,0,0,0.161,0.012,2,1
NP-01354,74,Female,Bagmati,Urban,Prepaid,478,95.0,57,5.85,33.61,11,101.0,3,-59,0.0173,6.2,0,0.0,1,0,0,0,0.239,0.348,1,0
NP-01355,50,Female,Bagmati,Semi-Urban,Prepaid,738,194.3,56,4.73,41.17,6,112.0,3,-107,0.0705,7.89,0,0.0,1,1,1,0,0.587,0.337,10,1
NP-01356,54,Other,Karnali,Semi-Urban,Prepaid,1284,267.3,50,9.03,32.87,0,501.0,5,-106,0.0524,6.36,0,0.0,1,1,0,1,-0.024,-0.223,3,0
NP-01357,44,Female,Sudurpashchim,Urban,Prepaid,808,314.0,38,4.06,29.83,4,110.0,3,-92,0.0619,13.73,3,10.9,1,1,0,0,0.275,0.356,3,0
NP-01358,72,Male,Karnali,Rural,Prepaid,191,65.3,53,7.52,33.18,1,192.0,7,-61,0.0515,31.48,0,0.0,1,0,0,1,0.505,0.489,13,0
NP-01359,50,Female,Lumbini,Urban,Prepaid,557,155.1,43,23.44,27.46,8,105.0,10,-50,0.014,12.34,0,0.0,0,1,0,0,0.05,-0.003,6,0
NP-01360,21,Female,Bagmati,Semi-Urban,Prepaid,523,133.9,48,8.13,59.26,21,108.0,4,-75,0.0946,18.78,0,0.0,0,1,0,0,0.612,0.293,14,1
NP-01361,39,Female,Gandaki,Urban,Prepaid,1600,523.1,43,7.46,53.29,4,995.0,3,-62,0.0196,5.35,0,0.0,1,0,0,0,0.615,-0.182,14,0
NP-01362,19,Male,Sudurpashchim,Semi-Urban,Prepaid,1693,53.3,41,10.12,18.69,5,987.0,5,-64,0.0203,6.58,0,0.0,1,0,1,0,0.111,-0.224,2,1
NP-01363,27,Female,Madhesh,Semi-Urban,Prepaid,578,32.1,45,19.55,43.33,18,502.0,5,-69,0.0183,13.03,0,0.0,0,0,0,0,0.161,0.102,1,0
NP-01364,22,Male,Bagmati,Semi-Urban,Prepaid,247,118.2,47,38.19,22.68,7,91.0,1,-95,0.0474,6.75,0,0.0,1,1,1,0,0.391,0.376,0,1
NP-01365,27,Female,Gandaki,Urban,Postpaid,1716,184.1,45,3.58,38.34,13,40.0,2,-93,0.0333,2.34,0,0.0,1,0,0,0,0.149,-0.003,1,0
NP-01366,50,Male,Gandaki,Urban,Prepaid,1076,330.0,51,23.63,36.19,2,988.0,2,-114,0.0494,14.7,0,0.0,1,1,0,0,0.25,0.069,1,0
NP-01367,71,Male,Madhesh,Semi-Urban,Postpaid,505,428.7,47,17.14,23.57,3,107.0,2,-68,0.0319,3.62,3,9.4,1,0,0,0,0.052,0.233,4,0
NP-01368,55,Male,Bagmati,Urban,Prepaid,1031,114.8,48,3.36,18.18,12,513.0,7,-103,0.0685,5.32,1,38.4,1,0,0,0,0.185,0.376,1,0
NP-01369,30,Male,Lumbini,Urban,Prepaid,458,190.3,41,4.13,27.46,1,193.0,3,-87,0.0293,17.23,3,15.6,0,1,0,0,0.802,0.535,13,1
NP-01370,48,Female,Bagmati,Urban,Prepaid,34,263.3,34,19.4,21.88,2,493.0,1,-85,0.0385,8.94,0,0.0,1,1,0,0,0.339,0.372,2,0
NP-01371,64,Female,Lumbini,Urban,Prepaid,1649,169.8,43,14.06,14.03,4,87.0,5,-107,0.0516,9.03,0,0.0,0,0,0,0,0.123,-0.078,2,0
NP-01372,53,Female,Madhesh,Urban,Prepaid,1765,159.1,54,2.25,50.61,2,501.0,4,-111,0.0561,3.52,2,41.6,1,1,0,0,0.435,0.075,2,0
NP-01373,62,Male,Sudurpashchim,Rural,Prepaid,1594,283.8,46,4.64,35.71,44,488.0,5,-92,0.0598,9.68,0,0.0,1,0,0,0,0.5,0.178,5,0
NP-01374,41,Male,Bagmati,Semi-Urban,Postpaid,125,324.7,41,13.83,32.12,3,94.0,1,-93,0.0356,20.12,0,0.0,1,0,0,0,0.427,0.017,1,0
